From Timestamp;TotalUsage;NetUsage;ProductionWKK;TotalChiller;RemainingUsage;PricesElec;ExtraCost;TotalPrices;ChillerBanks
16/01/2022 23:00;3920;2540;1380;558;3362;183,79;50;593,8;1600
17/01/2022 0:00;3900;2510;1390;620;3280;180,28;50;578;1600
17/01/2022 1:00;3860;2470;1390;598;3262;165,79;50;533;1800
17/01/2022 2:00;3870;2480;1390;596;3274;150,58;50;497,4;1600
17/01/2022 3:00;3530;2140;1390;96;3434;148;50;423,7;200
17/01/2022 4:00;3310;1920;1390;2;3308;156,75;50;397;0
17/01/2022 5:00;3280;1890;1390;6;3274;192,1;50;457,6;0
17/01/2022 6:00;3390;2000;1390;88;3302;214,59;50;529,2;0
17/01/2022 7:00;2550;2200;350;0;2550;203;50;556,6;0
17/01/2022 8:00;4950;2520;2430;30;4920;245;50;743,4;0
17/01/2022 9:00;4110;2720;1390;2;4108;176,6;50;616,4;0
17/01/2022 10:00;4140;2750;1390;2;4138;100;50;412,5;0
17/01/2022 11:00;4220;2830;1390;1;4219;121;50;483,9;0
17/01/2022 12:00;4180;2790;1390;2;4178;177,7;50;635,3;0
17/01/2022 13:00;4130;2740;1390;1;4129;202,14;50;690,9;0
17/01/2022 14:00;4080;2690;1390;1;4079;245,6;50;795,2;0
17/01/2022 15:00;4050;2670;1380;3;4047;231,94;50;752,8;0
17/01/2022 16:00;3970;2580;1390;1;3969;292,13;50;882,7;0
17/01/2022 17:00;3860;2470;1390;2;3858;298,83;50;861,6;0
17/01/2022 18:00;3572,3;2182,3;1390;2;3570,3;260,6;50;677,8;0
17/01/2022 19:00;3513,1;2123,1;1390;1;3512,1;298,88;50;740,7;0
17/01/2022 20:00;3513,1;2123,1;1390;1;3512,1;200,01;50;530,8;0
17/01/2022 21:00;3421,5;2031,5;1390;2;3419,5;254,8;50;619,2;0
17/01/2022 22:00;3520;2130;1390;191;3329;212,82;50;559,8;600
17/01/2022 23:00;3910;2530;1380;581;3329;228;50;703,3;1700
18/01/2022 0:00;3900;2510;1390;623;3277;203,05;50;635,2;1700
18/01/2022 1:00;3950;2560;1390;618;3332;190,95;50;616,8;1600
18/01/2022 2:00;3830;2440;1390;595;3235;186,07;50;576;1600
18/01/2022 3:00;3270;1880;1390;470;2800;193,99;50;458,7;1300
18/01/2022 4:00;3190;1800;1390;2;3188;203,76;50;456,8;0
18/01/2022 5:00;3100;1710;1390;2;3098;229,1;50;477,3;0
18/01/2022 6:00;3230;1840;1390;101;3129;273,36;50;595;0
18/01/2022 7:00;3270;1880;1390;262;3008;294,4;50;647,5;100
18/01/2022 8:00;3360;1970;1390;2;3358;290,64;50;671,1;0
18/01/2022 9:00;3420;2040;1380;2;3418;275,4;50;663,8;0
18/01/2022 10:00;3430;2040;1390;3;3427;265,1;50;642,8;0
18/01/2022 11:00;3470;2080;1390;3;3467;250;50;624;0
18/01/2022 12:00;3420;2030;1390;2;3418;244,27;50;597,4;0
18/01/2022 13:00;3380;1990;1390;1;3379;243,02;50;583,1;0
18/01/2022 14:00;3380;1990;1390;1;3379;249,22;50;595,4;0
18/01/2022 15:00;2290;1950;340;1;2289;236;50;557,7;0
18/01/2022 16:00;4380;1950;2430;2;4378;278;50;639,6;0
18/01/2022 17:00;3380;1990;1390;1;3379;276,39;50;649,5;0
18/01/2022 18:00;3300;1910;1390;4;3296;247;50;567,3;0
18/01/2022 19:00;3260;1870;1390;1;3259;252,58;50;565,8;0
18/01/2022 20:00;3210;1820;1390;1;3209;224,19;50;499;0
18/01/2022 21:00;3180;1790;1390;2;3178;234;50;508,4;0
18/01/2022 22:00;3420;2030;1390;185;3235;200;50;507,5;600
18/01/2022 23:00;3750;2360;1390;564;3186;199,21;50;588,1;1800
19/01/2022 0:00;3680;2300;1380;628;3052;189,2;50;550,2;1500
19/01/2022 1:00;3730;2340;1390;601;3129;191,8;50;565,8;1700
19/01/2022 2:00;3640;2250;1390;600;3040;184;50;526,5;1700
19/01/2022 3:00;3500;2110;1390;511;2989;179,12;50;483,4;1300
19/01/2022 4:00;3150;1760;1390;2;3148;187;50;417,1;0
19/01/2022 5:00;3130;1750;1380;2;3128;190;50;420;0
19/01/2022 6:00;3270;1880;1390;77;3193;198,62;50;467,4;0
19/01/2022 7:00;3330;1940;1390;15;3315;249,46;50;581;0
19/01/2022 8:00;3410;2020;1390;4;3406;243,72;50;593,3;0
19/01/2022 9:00;3370;1990;1380;2;3368;251,5;50;600;0
19/01/2022 10:00;3370;1980;1390;2;3368;229;50;552,4;0
19/01/2022 11:00;3380;1990;1390;2;3378;156,35;50;410,6;0
19/01/2022 12:00;3320;1930;1390;2;3318;128,29;50;344,1;0
19/01/2022 13:00;3330;1940;1390;2;3328;164,35;50;415,8;0
19/01/2022 14:00;3310;1930;1380;3;3307;205,4;50;492,9;0
19/01/2022 15:00;3300;1910;1390;3;3297;203;50;483,2;0
19/01/2022 16:00;3280;1890;1390;2;3278;253,77;50;574,1;0
19/01/2022 17:00;3330;1940;1390;2;3328;255,4;50;592,5;0
19/01/2022 18:00;3300;1910;1390;1;3299;176;50;431,7;0
19/01/2022 19:00;3310;1920;1390;1;3309;93,07;50;274,7;0
19/01/2022 20:00;3270;1880;1390;2;3268;151;50;377,9;0
19/01/2022 21:00;3270;1880;1390;1;3269;205;50;479,4;0
19/01/2022 22:00;3420;2030;1390;2;3418;208,6;50;525;0
19/01/2022 23:00;3770;2380;1390;151;3619;152,59;50;482,2;300
20/01/2022 0:00;3680;2300;1380;544;3136;143,59;50;445,3;1700
20/01/2022 1:00;3720;2330;1390;611;3109;136,33;50;434,1;1700
20/01/2022 2:00;3710;2320;1390;609;3101;131,23;50;420,5;1700
20/01/2022 3:00;3690;2300;1390;595;3095;129,31;50;412,4;1700
20/01/2022 4:00;3370;1980;1390;573;2797;141,99;50;380,1;1400
20/01/2022 5:00;3300;1910;1390;14;3286;168,28;50;416,9;0
20/01/2022 6:00;3460;2070;1390;2;3458;215,96;50;550,5;0
20/01/2022 7:00;3650;2260;1390;80;3570;230,6;50;634,2;0
20/01/2022 8:00;4000;2620;1380;2;3998;236,25;50;750;0
20/01/2022 9:00;4150;2760;1390;2;4148;200;50;690;0
20/01/2022 10:00;4250;2860;1390;3;4247;204,47;50;727,8;0
20/01/2022 11:00;4270;2880;1390;2;4268;122,57;50;497;0
20/01/2022 12:00;3140;2790;350;3;3137;174,64;50;626,7;0
20/01/2022 13:00;5220;2790;2430;3;5217;172,64;50;621,2;0
20/01/2022 14:00;4140;2760;1380;2;4138;182,63;50;642,1;0
20/01/2022 15:00;4150;2760;1390;2;4148;186,69;50;653,3;0
20/01/2022 16:00;4120;2730;1390;2;4118;200,35;50;683,5;0
20/01/2022 17:00;3980;2590;1390;2;3978;230;50;725,2;0
20/01/2022 18:00;3770;2380;1390;3;3767;187,64;50;565,6;0
20/01/2022 19:00;3690;2300;1390;2;3688;200,59;50;576,4;0
20/01/2022 20:00;3510;2130;1380;2;3508;181,4;50;492,9;0
20/01/2022 21:00;3380;1990;1390;2;3378;179,43;50;456,6;0
20/01/2022 22:00;3540;2150;1390;178;3362;170,22;50;473,5;501
20/01/2022 23:00;3920;2530;1390;560;3360;179,58;50;580,8;1800
21/01/2022 0:00;3870;2480;1390;622;3248;173,17;50;553,5;1600
21/01/2022 1:00;3820;2430;1390;594;3226;158,83;50;507,5;1600
21/01/2022 2:00;3820;2430;1390;601;3219;156,39;50;501,5;1700
21/01/2022 3:00;3490;2100;1390;376;3114;157,58;50;435,9;800
21/01/2022 4:00;3310;1920;1390;2;3308;161,69;50;406,4;0
21/01/2022 5:00;3320;1940;1380;2;3318;186;50;457,8;0
21/01/2022 6:00;3430;2040;1390;76;3354;220,3;50;551,4;0
21/01/2022 7:00;3630;2240;1390;17;3613;219,6;50;603,9;0
21/01/2022 8:00;4060;2670;1390;2;4058;226,1;50;737,2;0
21/01/2022 9:00;4220;2830;1390;2;4218;210;50;735,8;0
21/01/2022 10:00;4310;2920;1390;2;4308;226,1;50;806,2;0
21/01/2022 11:00;4320;2930;1390;2;4318;200,1;50;732,8;0
21/01/2022 12:00;4240;2850;1390;2;4238;187,77;50;677,6;0
21/01/2022 13:00;4220;2830;1390;3;4217;186,63;50;669,7;0
21/01/2022 14:00;4170;2780;1390;3;4167;190;50;667,2;0
21/01/2022 15:00;4110;2720;1390;2;4108;196,89;50;671,5;0
21/01/2022 16:00;4090;2700;1390;2;4088;215,4;50;716,6;0
21/01/2022 17:00;3970;2580;1390;2;3968;220,3;50;697,4;0
21/01/2022 18:00;3820;2430;1390;2;3818;225;50;668,3;0
21/01/2022 19:00;3750;2360;1390;2;3748;148,5;50;468,5;0
21/01/2022 20:00;3580;2200;1380;3;3577;192,7;50;533,9;0
21/01/2022 21:00;3470;2080;1390;2;3468;180,27;50;479;0
21/01/2022 22:00;3600;2210;1390;177;3423;184,06;50;517,3;599
21/01/2022 23:00;3970;2580;1390;573;3397;177,9;50;588;1700
22/01/2022 0:00;3910;2520;1390;622;3288;169,18;50;552,3;1600
22/01/2022 1:00;3860;2470;1390;601;3259;170,94;50;545,7;1700
22/01/2022 2:00;3800;2410;1390;594;3206;154,24;50;492,2;1600
22/01/2022 3:00;3560;2170;1390;582;2978;164,26;50;464,9;1600
22/01/2022 4:00;3240;1850;1390;30;3210;159,96;50;388,4;0
22/01/2022 5:00;3340;1950;1390;2;3338;173,1;50;435;0
22/01/2022 6:00;3510;2130;1380;62;3448;173,37;50;475,8;0
22/01/2022 7:00;3710;2320;1390;37;3673;194,1;50;566,3;0
22/01/2022 8:00;4060;2670;1390;2;4058;210;50;694,2;0
22/01/2022 9:00;4190;2800;1390;2;4188;215;50;742;0
22/01/2022 10:00;4300;2910;1390;3;4297;209,6;50;755,4;0
22/01/2022 11:00;4300;2910;1390;2;4298;201,22;50;731,1;0
22/01/2022 12:00;4210;2830;1380;1;4209;190,02;50;679,3;0
22/01/2022 13:00;4170;2780;1390;2;4168;188,31;50;662,5;0
22/01/2022 14:00;4120;2730;1390;2;4118;196,5;50;672,9;0
22/01/2022 15:00;4110;2720;1390;1;4109;196,14;50;669,5;0
22/01/2022 16:00;4050;2660;1390;2;4048;222,31;50;724,3;0
22/01/2022 17:00;3940;2550;1390;1;3939;234,09;50;724,4;0
22/01/2022 18:00;3750;2360;1390;1;3749;220,7;50;638,9;0
22/01/2022 19:00;3650;2270;1380;3;3647;219,49;50;611,7;0
22/01/2022 20:00;3500;2110;1390;1;3499;200;50;527,5;0
22/01/2022 21:00;3420;2030;1390;2;3418;188,01;50;483,2;0
22/01/2022 22:00;3480;2090;1390;215;3265;191,66;50;505,1;600
22/01/2022 23:00;3820;2430;1390;565;3255;213,3;50;639,8;1800
23/01/2022 0:00;3790;2400;1390;622;3168;178,93;50;549,4;1300
23/01/2022 1:00;3780;2390;1390;608;3172;187,07;50;566,6;1700
23/01/2022 2:00;3740;2350;1390;591;3149;179,73;50;539,9;1700
23/01/2022 3:00;3590;2200;1390;96;3494;179,04;50;503,9;100
23/01/2022 4:00;3430;2050;1380;2;3428;179,49;50;470,5;0
23/01/2022 5:00;3400;2010;1390;36;3364;168,2;50;438,6;0
23/01/2022 6:00;3410;2020;1390;102;3308;162;50;428,2;0
23/01/2022 7:00;3590;2200;1390;274;3316;188,51;50;524,7;100
23/01/2022 8:00;3990;2600;1390;1;3989;195,31;50;637,8;0
23/01/2022 9:00;4060;2670;1390;1;4059;195,34;50;655,1;0
23/01/2022 10:00;4160;2780;1380;2;4158;195,87;50;683,5;0
23/01/2022 11:00;4230;2840;1390;1;4229;195,41;50;697;0
23/01/2022 12:00;4130;2740;1390;3;4127;186,29;50;647,4;0
23/01/2022 13:00;4130;2740;1390;2;4128;184,49;50;642,5;0
23/01/2022 14:00;4100;2710;1390;1;4099;190;50;650,4;0
23/01/2022 15:00;4130;2740;1390;1;4129;194;50;668,6;0
23/01/2022 16:00;4040;2660;1380;2;4038;214,95;50;704,8;0
23/01/2022 17:00;3930;2540;1390;1;3929;239,49;50;735,3;0
23/01/2022 18:00;3750;2360;1390;1;3749;241,96;50;689;0
23/01/2022 19:00;3660;2270;1390;3;3657;224,96;50;624,2;0
23/01/2022 20:00;3530;2140;1390;2;3528;204,84;50;545,4;0
23/01/2022 21:00;3430;2040;1390;1;3429;201;50;512;0
23/01/2022 22:00;3580;2200;1380;202;3378;185,16;50;517,4;700
23/01/2022 23:00;3830;2440;1390;563;3267;174,22;50;547,1;1700
24/01/2022 0:00;3760;2370;1390;622;3138;179,61;50;544,2;1600
24/01/2022 1:00;3800;2410;1390;587;3213;178,3;50;550,2;1700
24/01/2022 2:00;3800;2410;1390;573;3227;177,46;50;548,2;1700
24/01/2022 3:00;3680;2290;1390;29;3651;177,61;50;521,2;0
24/01/2022 4:00;3320;1940;1380;2;3318;184,17;50;454,3;0
24/01/2022 5:00;3330;1940;1390;37;3293;193,49;50;472,4;0
24/01/2022 6:00;3400;2010;1390;68;3332;265;50;633,2;0
24/01/2022 7:00;3650;2260;1390;36;3614;300,02;50;791;0
24/01/2022 8:00;3960;2570;1390;4;3956;299,39;50;897,9;0
24/01/2022 9:00;4150;2760;1390;1;4149;275,88;50;899,4;0
24/01/2022 10:00;4260;2870;1390;2;4258;270;50;918,4;0
24/01/2022 11:00;4270;2880;1390;2;4268;245,84;50;852;0
24/01/2022 12:00;4180;2790;1390;3;4177;240,08;50;809,3;0
24/01/2022 13:00;4170;2780;1390;2;4168;244;50;817,3;0
24/01/2022 14:00;4130;2740;1390;2;4128;256,49;50;839,8;0
24/01/2022 15:00;4190;2800;1390;2;4188;273,57;50;906;0
24/01/2022 16:00;4070;2680;1390;1;4069;307,38;50;957,8;0
24/01/2022 17:00;3970;2580;1390;2;3968;341,85;50;1011;0
24/01/2022 18:00;3830;2450;1380;1;3829;315,31;50;895;0
24/01/2022 19:00;3720;2330;1390;1;3719;274,98;50;757,2;0
24/01/2022 20:00;3580;2190;1390;2;3578;250;50;657;0
24/01/2022 21:00;3430;2040;1390;2;3428;232,72;50;576,7;0
24/01/2022 22:00;3520;2130;1390;180;3340;200;50;532,5;500
24/01/2022 23:00;3800;2410;1390;576;3224;219;50;648,3;1800
25/01/2022 0:00;3800;2420;1380;621;3179;212,9;50;636,2;1500
25/01/2022 1:00;3780;2390;1390;598;3182;203,75;50;606,5;1700
25/01/2022 2:00;3790;2400;1390;641;3149;196,24;50;591;1700
25/01/2022 3:00;3810;2420;1390;597;3213;198,49;50;601,3;1700
25/01/2022 4:00;3360;1980;1380;110;3250;214,02;50;522,8;300
25/01/2022 5:00;3200;1810;1390;2;3198;234,48;50;514,9;0
25/01/2022 6:00;3310;1920;1390;39;3271;303,06;50;677,9;0
25/01/2022 7:00;3330;1940;1390;66;3264;395,03;50;863,4;0
25/01/2022 8:00;3360;1980;1380;2;3358;399,01;50;889;0
25/01/2022 9:00;3430;2040;1390;2;3428;360;50;836,4;0
25/01/2022 10:00;3450;2060;1390;2;3448;347,4;50;818,6;0
25/01/2022 11:00;3470;2080;1390;4;3466;327;50;784,2;0
25/01/2022 12:00;3460;2080;1380;2;3458;304,51;50;737,4;0
25/01/2022 13:00;2020;2020;;0;2020;310;50;727,2;0
25/01/2022 14:00;2040;2040;;2;2038;313;50;740,5;0
25/01/2022 15:00;1990;1990;;0;1990;300;50;696,5;0
25/01/2022 16:00;3360;1970;1390;2;3358;366,43;50;820,4;0
25/01/2022 17:00;3380;1990;1390;2;3378;399,06;50;893,6;0
25/01/2022 18:00;3310;1930;1380;3;3307;373,75;50;817,8;0
25/01/2022 19:00;3290;1900;1390;2;3288;304,92;50;674,3;0
25/01/2022 20:00;3220;1830;1390;3;3217;259,3;50;566;0
25/01/2022 21:00;3180;1790;1390;2;3178;237,99;50;515,5;0
25/01/2022 22:00;3340;1960;1380;209;3131;208,44;50;506,5;500
25/01/2022 23:00;2710;2360;350;100;2610;198,23;50;585,8;400
26/01/2022 0:00;4800;2370;2430;956;3844;214;50;625,7;2600
26/01/2022 1:00;3730;2340;1390;539;3191;227,04;50;648,3;1400
26/01/2022 2:00;3740;2350;1390;530;3210;202,43;50;593,2;1500
26/01/2022 3:00;3670;2290;1380;528;3142;202,61;50;578,5;1400
26/01/2022 4:00;3400;2010;1390;16;3384;198,89;50;500,3;200
26/01/2022 5:00;3310;1920;1390;3;3307;215;50;508,8;0
26/01/2022 6:00;3290;1910;1380;36;3254;272,62;50;616,2;0
26/01/2022 7:00;3230;1840;1390;58;3172;261;50;572,2;0
26/01/2022 8:00;3320;1930;1390;2;3318;280,3;50;637,5;0
26/01/2022 9:00;3350;1960;1390;3;3347;293,32;50;672,9;0
26/01/2022 10:00;3330;1940;1390;2;3328;280;50;640,2;0
26/01/2022 11:00;3360;1980;1380;3;3357;247,1;50;588,3;0
26/01/2022 12:00;3310;1920;1390;2;3308;238;50;553;0
26/01/2022 13:00;3320;1930;1390;2;3318;224,8;50;530,4;0
26/01/2022 14:00;3330;1940;1390;2;3328;224,79;50;533,1;0
26/01/2022 15:00;3290;1910;1380;2;3288;228,6;50;532,1;0
26/01/2022 16:00;3310;1920;1390;3;3307;250,9;50;577,7;0
26/01/2022 17:00;3300;1910;1390;2;3298;220,88;50;517,4;0
26/01/2022 18:00;3290;1900;1390;3;3287;187,27;50;450,8;0
26/01/2022 19:00;3220;1830;1390;2;3218;188,88;50;437,2;0
26/01/2022 20:00;3210;1830;1380;3;3207;182,1;50;424,7;0
26/01/2022 21:00;3180;1790;1390;2;3178;191,66;50;432,6;0
26/01/2022 22:00;3400;2010;1390;2;3398;189,75;50;481,9;0
26/01/2022 23:00;3710;2320;1390;154;3556;175,08;50;522,2;400
27/01/2022 0:00;3700;2310;1390;479;3221;178;50;526,7;1500
27/01/2022 1:00;3710;2330;1380;547;3163;65,38;50;268,8;1500
27/01/2022 2:00;3680;2290;1390;544;3136;162;50;485,5;1500
27/01/2022 3:00;3650;2260;1390;531;3119;163,07;50;481,5;1400
27/01/2022 4:00;3350;1960;1390;551;2799;171,1;50;433,4;1500
27/01/2022 5:00;3380;1990;1390;199;3181;64,93;50;228,7;400
27/01/2022 6:00;3390;2010;1380;1;3389;201;50;504,5;0
27/01/2022 7:00;3590;2200;1390;32;3558;241;50;640,2;0
27/01/2022 8:00;3950;2560;1390;1;3949;242,5;50;748,8;0
27/01/2022 9:00;4090;2700;1390;1;4089;200;50;675;0
27/01/2022 10:00;4170;2780;1390;3;4167;229,6;50;777,3;0
27/01/2022 11:00;4170;2790;1380;1;4169;200;50;697,5;0
27/01/2022 12:00;4120;2730;1390;1;4119;237;50;783,5;0
27/01/2022 13:00;4110;2720;1390;2;4108;217;50;726,2;0
27/01/2022 14:00;4110;2720;1390;2;4108;225;50;748;0
27/01/2022 15:00;4110;2720;1390;1;4109;234,8;50;774,7;0
27/01/2022 16:00;4030;2640;1390;2;4028;240,9;50;768;0
27/01/2022 17:00;3910;2520;1390;2;3908;271,24;50;809,5;0
27/01/2022 18:00;3740;2360;1380;1;3739;224,91;50;648,8;0
27/01/2022 19:00;3620;2230;1390;2;3618;194,72;50;545,7;0
27/01/2022 20:00;3480;2090;1390;1;3479;180;50;480,7;0
27/01/2022 21:00;3380;1990;1390;1;3379;241,8;50;580,7;0
27/01/2022 22:00;3520;2130;1390;204;3316;244,9;50;628,1;700
27/01/2022 23:00;3820;2430;1390;521;3299;183;50;566,2;1400
28/01/2022 0:00;3760;2370;1390;549;3211;163,92;50;507;1400
28/01/2022 1:00;3700;2320;1380;526;3174;160,6;50;488,6;1600
28/01/2022 2:00;3510;2120;1390;522;2988;174,3;50;475,5;1400
28/01/2022 3:00;3640;2250;1390;519;3121;170,32;50;495,7;1600
28/01/2022 4:00;3280;1890;1390;375;2905;178,2;50;431,3;1000
28/01/2022 5:00;3310;1920;1390;1;3309;210,5;50;500,2;0
28/01/2022 6:00;3400;2020;1380;2;3398;250,73;50;607,5;0
28/01/2022 7:00;3630;2240;1390;81;3549;275;50;728;0
28/01/2022 8:00;4000;2610;1390;1;3999;289,23;50;885,4;0
28/01/2022 9:00;4120;2730;1390;2;4118;269;50;870,9;0
28/01/2022 10:00;4200;2820;1380;2;4198;230,01;50;789,6;0
28/01/2022 11:00;4230;2840;1390;1;4229;221,26;50;770,4;0
28/01/2022 12:00;4150;2760;1390;1;4149;233,83;50;783,4;0
28/01/2022 13:00;4160;2770;1390;3;4157;233,67;50;785,8;0
28/01/2022 14:00;4080;2690;1390;1;4079;237,08;50;772,2;0
28/01/2022 15:00;4130;2740;1390;1;4129;237,92;50;788,9;0
28/01/2022 16:00;4020;2640;1380;2;4018;260;50;818,4;0
28/01/2022 17:00;3930;2540;1390;1;3929;250,34;50;762,9;0
28/01/2022 18:00;3770;2380;1390;2;3768;203,4;50;603,1;0
28/01/2022 19:00;3670;2280;1390;2;3668;209;50;590,5;0
28/01/2022 20:00;3520;2130;1390;2;3518;209,78;50;553,3;0
28/01/2022 21:00;3370;1990;1380;1;3369;197,86;50;493,2;0
28/01/2022 22:00;3520;2130;1390;201;3319;176,98;50;483,5;499
28/01/2022 23:00;3870;2480;1390;501;3369;100,78;50;373,9;1400
29/01/2022 0:00;3820;2430;1390;551;3269;102,5;50;370,6;1500
29/01/2022 1:00;3770;2380;1390;545;3225;117,31;50;398,2;1500
29/01/2022 2:00;3760;2380;1380;534;3226;100;50;357;1400
29/01/2022 3:00;3760;2370;1390;458;3302;89,3;50;330,1;1400
29/01/2022 4:00;2430;2080;350;1;2429;100;50;312;0
29/01/2022 5:00;4220;1790;2430;283;3937;72,36;50;219;400
29/01/2022 6:00;3370;1980;1390;1;3369;155,58;50;407;0
29/01/2022 7:00;3630;2240;1390;32;3598;169,05;50;490,7;0
29/01/2022 8:00;3960;2580;1380;1;3959;154,12;50;526,6;0
29/01/2022 9:00;4120;2730;1390;2;4118;191,21;50;658,5;0
29/01/2022 10:00;4170;2780;1390;3;4167;125;50;486,5;0
29/01/2022 11:00;4190;2800;1390;1;4189;70,44;50;337,2;0
29/01/2022 12:00;4120;2730;1390;1;4119;11,38;50;167,6;0
29/01/2022 13:00;4110;2720;1390;2;4108;79,71;50;352,8;0
29/01/2022 14:00;4080;2690;1390;1;4079;87,39;50;369,6;0
29/01/2022 15:00;4070;2680;1390;1;4069;146,6;50;526,9;0
29/01/2022 16:00;4010;2620;1390;2;4008;220;50;707,4;0
29/01/2022 17:00;3900;2510;1390;3;3897;200;50;627,5;0
29/01/2022 18:00;2710;2370;340;0;2710;106,67;50;371,3;0
29/01/2022 19:00;4720;2290;2430;3;4717;54,6;50;239,5;0
29/01/2022 20:00;3480;2090;1390;1;3479;48,06;50;204,9;0
29/01/2022 21:00;3420;2030;1390;1;3419;50,47;50;204;0
29/01/2022 22:00;3590;2200;1390;224;3366;146,6;50;432,5;600
29/01/2022 23:00;3870;2480;1390;522;3348;130,1;50;446,6;1400
30/01/2022 0:00;3770;2380;1390;559;3211;138,98;50;449,8;1500
30/01/2022 1:00;3750;2360;1390;532;3218;136,79;50;440,8;1500
30/01/2022 2:00;3760;2380;1380;526;3234;135,67;50;441,9;1500
30/01/2022 3:00;3440;2050;1390;517;2923;133,82;50;376,8;1500
30/01/2022 4:00;3480;2090;1390;25;3455;139,8;50;396,7;0
30/01/2022 5:00;3290;1900;1390;1;3289;141,44;50;363,7;0
30/01/2022 6:00;3340;1950;1390;62;3278;150;50;390;0
30/01/2022 7:00;3600;2210;1390;50;3550;201,2;50;555,2;0
30/01/2022 8:00;4000;2610;1390;1;3999;229;50;728,2;0
30/01/2022 9:00;4150;2770;1380;2;4148;223,53;50;757,7;0
30/01/2022 10:00;4210;2820;1390;3;4207;146,5;50;554,1;0
30/01/2022 11:00;4190;2800;1390;1;4189;200;50;700;0
30/01/2022 12:00;4120;2730;1390;1;4119;180,4;50;629;0
30/01/2022 13:00;4070;2690;1380;2;4068;201,2;50;675,7;0
30/01/2022 14:00;4090;2690;1400;1;4089;209,03;50;696,8;0
30/01/2022 15:00;4070;2690;1380;1;4069;216,9;50;718;0
30/01/2022 16:00;4040;2650;1390;2;4038;238,77;50;765,2;0
30/01/2022 17:00;3880;2490;1390;2;3878;298,42;50;867,6;0
30/01/2022 18:00;3740;2350;1390;2;3738;238,92;50;679;0
30/01/2022 19:00;2570;2230;340;1;2569;220,76;50;603,8;0
30/01/2022 20:00;4550;2110;2440;2;4548;201,49;50;530,6;0
30/01/2022 21:00;3370;1980;1390;1;3369;190;50;475,2;0
30/01/2022 22:00;3510;2120;1390;239;3271;172,87;50;472,5;700
30/01/2022 23:00;3820;2430;1390;511;3309;139,39;50;460,2;1500
31/01/2022 0:00;3740;2360;1380;556;3184;146,5;50;463,7;1500
31/01/2022 1:00;3720;2320;1400;544;3176;118,63;50;391,2;1500
31/01/2022 2:00;3730;2340;1390;543;3187;105,71;50;364,4;1500
31/01/2022 3:00;3720;2330;1390;527;3193;100,13;50;349,8;1400
31/01/2022 4:00;3500;2110;1390;2;3498;135,4;50;391,2;0
31/01/2022 5:00;3600;2210;1390;1;3599;176,81;50;501,3;0
31/01/2022 6:00;3350;1960;1390;85;3265;240;50;568,4;0
31/01/2022 7:00;3600;2210;1390;40;3560;247,44;50;657,3;0
31/01/2022 8:00;3900;2510;1390;2;3898;251,92;50;757,8;0
31/01/2022 9:00;4030;2640;1390;1;4029;248,08;50;786,9;0
31/01/2022 10:00;4090;2700;1390;2;4088;243;50;791,1;0
31/01/2022 11:00;4100;2720;1380;1;4099;237,52;50;782,1;0
31/01/2022 12:00;4080;2690;1390;1;4079;220,41;50;727,4;0
31/01/2022 13:00;4050;2660;1390;3;4047;205,73;50;680,2;0
31/01/2022 14:00;4030;2640;1390;1;4029;191,87;50;638,5;0
31/01/2022 15:00;4020;2630;1390;1;4019;193,64;50;640,8;0
31/01/2022 16:00;3930;2540;1390;1;3929;240,67;50;738,3;0
31/01/2022 17:00;3830;2450;1380;3;3827;253,74;50;744,2;0
31/01/2022 18:00;3710;2320;1390;1;3709;259,34;50;717,7;0
31/01/2022 19:00;3530;2140;1390;1;3529;220;50;577,8;0
31/01/2022 20:00;3400;2010;1390;3;3397;228,31;50;559,4;0
31/01/2022 21:00;3270;1880;1390;1;3269;228,97;50;524,5;0
31/01/2022 22:00;3500;2110;1390;185;3315;225,4;50;581,1;500
31/01/2022 23:00;3740;2350;1390;518;3222;200;50;587,5;1400
1/02/2022 0:00;3690;2300;1390;546;3144;181,74;50;533;1600
1/02/2022 1:00;3670;2290;1380;543;3127;181,97;50;531,2;1400
1/02/2022 2:00;3660;2270;1390;533;3127;176,21;50;513,5;1400
1/02/2022 3:00;2670;2320;350;116;2554;167,54;50;504,7;500
1/02/2022 4:00;4480;2050;2430;566;3914;172,13;50;455,4;1400
1/02/2022 5:00;3090;1700;1390;2;3088;202,06;50;428,5;0
1/02/2022 6:00;3230;1840;1390;60;3170;247,67;50;547,7;0
1/02/2022 7:00;3180;1800;1380;60;3120;241,6;50;524,9;0
1/02/2022 8:00;3310;1920;1390;2;3308;264;50;602,9;0
1/02/2022 9:00;3350;1960;1390;2;3348;253,57;50;595;0
1/02/2022 10:00;3370;1980;1390;3;3367;255,5;50;604,9;0
1/02/2022 11:00;2880;2010;870;2;2878;237;50;576,9;0
1/02/2022 12:00;1970;1970;0;2;1968;214,59;50;521,2;0
1/02/2022 13:00;2000;2000;0;2;1998;172,4;50;444,8;0
1/02/2022 14:00;2020;1970;50;2;2018;163,95;50;421,5;0
1/02/2022 15:00;3290;1940;1350;1;3289;214,6;50;513,3;0
1/02/2022 16:00;3290;1910;1380;1;3289;176,4;50;432,4;0
1/02/2022 17:00;3310;1920;1390;2;3308;283,46;50;640,2;0
1/02/2022 18:00;3270;1880;1390;2;3268;157;50;389,2;0
1/02/2022 19:00;3240;1850;1390;1;3239;202,26;50;466,7;0
